2063523,-31.933333,115.833333
2064735,-12.233333,136.766667
2065594,-20.733333,139.500000
2068110,-15.766667,128.733333
2068655,-14.466667,132.266667
2068823,-30.750000,121.466667
2070998,-28.766667,114.600000
2071860,-33.866667,121.900000
2073124,-12.466667,130.833333
2074113,-33.366667,116.150000
2074865,-24.866667,113.633333
2075432,-33.333333,115.633333
2075720,-17.966667,122.233333
2077895,-23.700000,133.883333
2077963,-35.016944,117.891667
2078025,-34.933333,138.600000
2142245,-34.316667,148.300000
2144502,-28.233333,152.016667
2144528,-38.383333,142.483333
2144764,-36.366667,146.333333
2145110,-35.116667,147.366667
2145875,-35.300000,148.216667
2146108,-38.183333,146.533333
2146142,-19.250000,146.800000
2146268,-27.550000,151.966667
2147381,-31.900000,152.466667
2147497,-31.100000,150.933333
2147714,-33.867850,151.207323
2147756,-35.350000,143.566667
2148431,-37.050000,142.766667
2149475,-32.566667,151.183333
2149645,-36.383333,145.400000
2150615,-38.100000,147.066667
2151187,-26.583333,148.783333
2151437,-23.383333,150.500000
2152659,-31.433333,152.916667
2152667,-38.333333,141.600000
2153778,-33.133333,148.183333
2154088,-35.066667,142.316667
2154219,-33.283333,149.100000
2154787,-34.883333,150.600000
2155135,-26.383333,153.150000
2155472,-32.916667,151.750000
2155742,-30.316667,149.783333
2155862,-26.633333,152.950000
2156643,-37.833333,140.766667
2156927,-29.466667,149.850000
2157698,-34.200000,142.150000
2158177,-37.813997,144.963323
2158561,-37.050000,143.750000
2158562,-25.533333,152.700000
2158767,-17.000000,145.433333
2159220,-21.150000,149.200000
2160063,-28.800000,153.266667
2160517,-41.450000,147.166667
2161376,-26.533333,151.833333
2161658,-31.083333,152.833333
2162662,-29.783333,151.116667
2162683,-17.533333,146.033333
2162737,-18.650000,146.166667
2163055,-36.716667,142.200000
2164025,-37.750000,142.033333
2164129,-26.183333,152.666667
2164206,-30.983333,150.250000
2164422,-34.283333,146.033333
2164837,-34.750000,149.716667
2165478,-23.850000,151.250000
2166309,-32.166667,152.516667
2166368,-33.383333,148.016667
2167426,-23.533333,148.166667
2167817,-36.133333,144.750000
2168305,-32.250000,148.616667
2168943,-41.166667,146.350000
2169068,-35.533333,144.966667
2169535,-27.183333,151.266667
2170139,-33.833333,148.683333
2170260,-36.033333,146.383333
2170430,-34.650000,148.033333
2170540,-31.266667,149.283333
2170577,-36.233333,149.133333
2171069,-38.333333,143.583333
2171085,-30.300000,153.133333
2171507,-34.433333,150.883333
2171722,-20.100000,146.266667
2171845,-32.833333,151.350000
2172517,-35.283462,149.128075
2172710,-26.800000,153.133333
2172797,-16.916667,145.766667
2173125,-41.066667,145.916667
2173323,-24.850000,152.350000
2173911,-31.950000,141.433333
2174003,-27.500000,153.016667
2174444,-20.016667,148.233333
2175403,-23.583333,148.883333
2175819,-24.416667,150.500000
2176187,-36.766667,144.283333
2176225,-36.550000,145.983333
2177069,-28.866667,153.566667
2177233,-37.833333,147.616667
2177413,-19.583333,147.400000
2177671,-30.516667,151.650000
2177756,-37.283333,142.933333
2178174,-36.083333,146.916667
6533368,-22.001628,148.046608
586523,40.682778,46.360556
587084,40.395278,49.882222
3188582,44.542778,18.669444
3191281,43.850000,18.383333
3194828,43.343333,17.808056
3204541,44.775833,17.185556
3374036,13.100000,-59.616667
1185092,26.033333,88.466667
1185099,24.896667,91.871667
1185115,24.450000,89.716667
1185120,22.467778,91.456111
1185128,24.366667,88.600000
1185186,23.457778,91.204444
1185188,25.750000,89.250000
1185207,24.133333,89.083333
1205733,22.333056,91.836389
1336135,22.800000,89.550000
1336137,22.701944,90.371111
1336140,23.166667,89.216667
6545349,25.777692,88.891690
2789786,51.216667,2.916667
2792413,50.633333,5.566667
2794055,50.828033,3.264871
2797656,51.050000,3.716667
2800866,50.846597,4.352775
2803138,51.216667,4.416667
2354176,13.066667,-3.066667
2354675,11.780000,-0.369722
2356454,11.169722,-1.145000
2357043,13.583333,-2.416667
2357048,12.370278,-1.524722
2357163,12.733333,-3.866667
2358382,11.100000,-2.100000
2359608,13.091667,-1.084444
2360372,14.443889,-0.236111
2361082,14.033333,-0.033333
2361177,14.102222,-1.630556
2361342,10.966667,-3.250000
2361373,12.070833,1.788889
2361477,12.466667,-3.466667
2361946,12.667500,-0.575833
2362323,12.971389,-0.143611
2362344,11.200000,-4.300000
2362909,10.633333,-4.766667
725578,42.483333,26.500000
725905,43.990000,22.872500
726050,43.216667,27.916667
726174,43.259167,26.589167
726848,42.432778,25.641944
727011,42.697514,23.324146
727221,44.116667,27.266667
727523,43.856389,25.970833
728193,42.150000,24.750000
728203,43.416667,24.616667
730435,41.940278,25.569444
732770,42.500000,27.466667
290332,26.257222,50.611944
290340,26.236111,50.583056
425378,-3.376111,29.360000
426272,-3.425000,29.933333
432456,-2.584722,30.097222
2391893,8.033333,2.483333
2392204,9.350000,2.616667
2392601,10.306667,1.375000
2393693,11.134167,2.938611
2394560,9.705000,1.666944
2394819,6.350000,2.433333
1820906,4.883333,114.933333
3444105,-16.366667,-58.400000
3444176,-18.333333,-59.750000
3901178,-22.033333,-63.683333
3901547,-21.250000,-63.500000
3901874,-18.489722,-64.106944
3902377,-14.833333,-64.900000
3903320,-21.535486,-64.729557
3903987,-19.043056,-65.259167
3904793,-14.166667,-66.883333
3904906,-17.800000,-63.166667
3905084,-14.483333,-63.150000
3905088,-13.283333,-64.716667
3905658,-16.366667,-60.950000
3905792,-14.816667,-66.850000
3906209,-14.441247,-67.527809
3906466,-10.983333,-66.100000
3906478,-14.316667,-67.383333
3907584,-19.583611,-65.753056
3909234,-17.983333,-67.150000
3910094,-19.816667,-63.983333
3911925,-16.500000,-68.150000
3915350,-10.800000,-65.383333
3919352,-16.433333,-60.900000
3919968,-17.383333,-66.150000
3919998,-11.033333,-68.733333
3922414,-20.050000,-63.516667
3923644,-15.700000,-63.083333
3384987,-8.118056,-35.291389
3385592,-6.407500,-41.745556
3385826,-5.990556,-37.814444
3385850,-6.518333,-38.412222
3385935,-3.766111,-49.672500
3385980,-0.183333,-50.050000
3386264,-8.006667,-36.056667
3386372,-4.255278,-43.940556
3386496,-5.089167,-42.801944
3388368,-2.529722,-44.302778
3388376,-8.002222,-35.018333
3388440,-7.861389,-38.759722
3388847,-6.644722,-51.995000
3389353,-2.443056,-54.708333
3389462,-8.807778,-39.825556
3389652,-7.957500,-36.204722
3389673,-6.229444,-36.022778
3390659,-4.141667,-40.582222
3390732,-4.225833,-38.730556
3390760,-8.053889,-34.881111
3391090,-9.318889,-36.471111
3391387,-1.748333,-52.238333
3391408,-3.893333,-42.710000
3392054,-2.521389,-45.082500
3392167,-7.076944,-41.466944
3392242,-9.398611,-40.500833
3392734,-9.406111,-38.214722
3392997,-8.090556,-39.578333
3393001,-2.904722,-41.776667
3393008,-2.628333,-56.735833
3393240,-5.977778,-43.063333
3393471,-1.765556,-55.866111
3394023,-5.795000,-35.209444
3394594,-5.889722,-36.301389
3394605,-2.007778,-54.069167
3394621,-5.564167,-42.607778
3394682,-5.187500,-37.344167
3394908,-9.383333,-35.841667
3395062,-3.383611,-57.718611
3395162,-9.117500,-37.732222
3395503,-5.368611,-49.117778
3395981,-9.665833,-35.735278
3396009,-7.554722,-35.453056
3396016,0.038889,-51.066389
3396101,-3.457778,-42.370278
3397003,-7.536944,-37.818611
3397119,-6.525278,-39.527500
3397147,-7.213056,-39.315278
3397230,-4.756389,-42.575556
3397277,-7.115000,-34.863056
3397337,-9.884167,-36.828889
3397763,-6.222222,-57.752778
3397909,-3.494444,-39.578611
3397967,-4.276111,-55.983611
3398269,-5.526389,-47.491667
3398350,-1.128889,-47.620000
3398569,-4.166944,-40.747500
3398622,-8.416667,-35.666667
3399415,-3.717222,-38.543056
3399506,-6.766944,-43.022500
3401148,-1.828333,-44.868333
3401845,-8.257778,-49.264722
3401944,-8.908889,-35.725000
3401963,-6.025833,-44.249167
3402613,-4.133056,-38.241944
3402648,-1.195000,-46.020000
3402655,-8.283333,-35.976111
3402724,-7.332778,-47.469444
3403642,-7.230556,-35.881111
3403685,-8.358611,-35.761944
3403687,-2.902222,-40.841111
3403697,-2.244444,-49.495833
3404817,-1.682222,-50.480278
3405051,-4.387778,-59.593889
3405172,-8.470278,-35.728611
3405852,-8.753889,-38.965833
3405863,-6.691667,-35.533333
3405870,-1.455833,-48.504444
3406196,-2.746944,-42.826389
3406318,-5.500000,-45.250000
3406545,-7.532500,-46.035556
3407216,-8.418889,-37.053889
3407327,-9.752500,-36.661111
3407882,-3.203333,-52.206389
3407884,-9.900000,-55.900000
3407980,-1.941667,-54.738333
3408343,-6.095278,-39.452500
3444848,-26.876944,-52.404167
3444914,-14.866111,-40.839444
3444924,-20.319444,-40.337778
3444969,-21.010278,-42.840556
3445126,-27.008333,-51.151667
3445487,-21.551389,-45.430278
3445596,-22.245556,-43.700278
3445597,-13.370278,-39.073056
3445679,-29.754722,-57.088333
3445781,-15.293333,-39.075278
3445782,-23.766389,-53.325000
3445831,-18.918611,-48.277222
3445839,-19.748333,-47.931944
3445847,-23.433889,-45.071111
3446295,-29.335278,-49.726944
3446370,-24.713611,-53.743056
3446400,-11.183889,-37.998333
3446621,-17.857500,-41.505278
3446652,-24.323889,-50.615556
3447200,-21.716667,-48.687500
3447259,-22.821944,-47.266944
3447399,-23.501667,-47.458056
3447562,-10.738333,-37.811111
3447839,-10.461389,-40.189444
3448439,-23.547500,-46.636111
3448502,-25.874167,-50.382778
3448519,-18.716111,-39.858889
3448596,-31.365278,-51.978333
3448597,-26.359167,-52.851111
3448616,-22.116389,-45.054444
3448636,-23.179444,-45.886944
3448639,-20.819722,-49.379444
3449099,-30.336389,-54.320000
3449433,-23.960833,-46.333611
3449696,-28.299167,-54.263056
3449749,-18.838611,-50.121389
3449793,-21.472778,-47.363056
3449822,-27.870833,-54.481389
3449936,-30.890833,-55.532778
3449948,-23.444167,-46.917778
3450083,-29.684167,-53.806944
3450232,-20.211111,-50.925833
3450269,-29.717500,-52.425833
3450288,-16.278056,-39.024722
3450554,-12.971111,-38.510833
3450909,-16.470833,-54.635556
3451051,-18.918056,-54.844167
3451138,-32.035000,-52.098611
3451190,-22.902778,-43.207500
3451242,-25.190000,-49.314167
3451328,-21.177500,-47.810278
3452324,-22.125556,-51.388889
3452483,-17.341111,-39.220833
3452525,-22.230000,-45.936389
3452640,-16.449722,-39.064722
3452925,-30.033056,-51.230000
3453060,-15.226111,-59.335278
3453150,-22.536111,-55.725556
3453303,-21.787778,-46.561389
3453420,-15.452778,-47.614167
3453544,-23.396944,-47.002222
3453546,-17.345000,-44.941944
3453767,-22.512778,-44.000556
3454032,-16.095000,-49.338056
3454244,-31.771944,-52.342500
3454578,-16.005278,-41.297222
3454783,-18.578889,-46.518056
3454818,-26.228611,-52.670556
3454847,-20.718889,-46.609722
3454857,-28.262778,-52.406667
3455029,-12.690556,-43.184167
3455051,-23.073056,-52.465278
3455065,-19.677222,-51.190833
3455070,-25.520000,-48.509167
3455459,-26.484167,-51.990556
3455729,-22.978889,-49.870556
3456285,-14.473889,-48.459722
3456370,-26.898889,-48.654167
3456398,-17.839167,-40.353889
3456593,-18.086389,-39.550833
3456814,-16.735000,-43.861667
3456879,-10.027222,-37.562222
3456880,-18.870556,-48.880833
3457161,-21.064167,-41.366389
3457671,-23.425278,-51.938611
3457692,-22.213889,-49.945833
3458134,-11.711389,-40.148889
3458266,-22.370833,-41.786944
3458449,-23.310278,-51.162778
3458481,-13.643056,-41.840556
3458494,-21.678611,-49.742500
3458632,-21.531944,-42.643056
3458645,-22.598611,-48.800278
3458930,-27.816111,-50.326111
3459505,-21.764167,-43.350278
3459712,-26.304444,-48.845556
3459869,-27.178056,-51.504722
3459943,-13.857500,-40.083611
3460048,-23.254167,-50.980000
3460064,-17.881389,-51.714444
3460148,-15.483333,-44.366667
3460344,-11.180556,-40.518333
3460513,-19.728056,-50.195556
3460522,-18.419167,-49.215278
3460530,-13.732222,-39.149167
3460629,-29.125278,-56.553056
3460733,-21.205000,-41.887778
3460817,-18.031111,-41.685000
3460949,-14.785556,-39.280278
3460991,-20.345278,-41.641111
3461013,-11.304167,-41.855833
3461023,-12.248611,-41.619444
3461129,-14.137222,-39.733889
3461144,-19.468333,-42.536667
3461408,-14.788889,-39.049444
3461411,-20.432778,-51.342500
3461444,-28.387778,-53.914722
3461528,-23.656389,-47.222500
3461659,-27.625833,-54.307778
3461724,-11.729167,-49.068611
3461859,-22.816389,-45.192500
3461879,-25.395278,-51.458056
3461888,-20.666667,-40.497500
3461973,-14.223333,-42.781389
3462089,-29.944444,-50.991944
3462315,-18.851111,-41.949444
3462377,-16.678611,-49.253889
3462944,-10.549444,-37.534444
3462996,-26.081111,-53.055000
3463011,-20.538611,-47.400833
3463237,-27.596667,-48.549167
3463478,-12.266667,-38.966667
3463939,-14.926111,-42.819167
3464073,-27.634167,-52.273889
3464363,-17.338333,-49.931389
3464460,-22.221111,-54.805556
3464688,-20.138889,-44.883889
3464724,-14.408611,-56.446111
3464975,-25.427778,-49.273056
3465038,-15.596111,-56.096667
3465108,-28.638611,-53.606389
3465196,-28.677500,-49.369722
3465342,-19.009167,-57.653333
3465721,-27.234167,-52.027778
3466296,-27.096389,-52.618333
3466537,-29.168056,-51.179444
3466696,-18.165833,-47.946389
3466750,-19.113333,-51.734167
3466779,-24.955833,-53.455278
3467577,-15.675000,-38.947222
3467604,-11.684722,-41.768889
3467693,-21.750000,-41.300000
3467717,-24.045556,-52.383056
3467747,-20.442778,-54.646389
3467754,-10.233333,-36.500000
3467865,-22.905556,-47.060833
3467877,-25.305556,-49.055278
3468100,-17.741667,-48.625000
3468436,-30.039167,-52.893889
3468535,-12.618333,-38.955833
3468570,-26.775278,-51.015000
3468615,-22.879444,-42.018611
3468893,-14.203611,-41.665278
3469058,-15.779720,-47.929720
3469092,-22.951944,-46.541944
3469294,-21.121111,-56.481944
3469437,-13.255000,-43.418056
3469968,-26.919444,-49.066111
3470073,-29.171389,-51.519167
3470127,-19.920833,-43.937778
3470137,-15.863056,-38.882778
3470279,-22.314722,-49.060556
3470451,-20.557222,-48.567778
3470583,-12.152778,-44.990000
3470709,-15.890000,-52.256667
3470821,-11.089444,-43.141667
3471196,-31.331389,-54.106944
3471374,-22.661667,-50.412222
3471393,-23.396111,-46.320833
3471487,-22.746944,-41.881667
3471691,-19.593333,-46.940556
3471772,-28.934722,-49.485833
3471798,-23.419444,-51.424444
3471840,-15.897500,-52.250833
3471859,-21.208889,-50.432778
3471872,-10.911111,-37.071667
3471910,-23.550833,-51.460833
3472287,-16.326667,-48.952778
3472520,-16.183611,-40.694444
3472638,-29.783056,-55.791944
3472969,-22.059444,-46.978611
3474574,-10.212778,-48.360278
3661944,-3.354167,-64.711389
3661980,-8.161389,-70.765556
3662075,-4.252500,-69.938056
3662155,-9.065556,-68.656944
3662342,-0.130278,-67.089167
3662574,-9.974722,-67.810000
3662762,-8.761944,-63.903889
3663503,-5.809167,-61.300278
3663517,-3.101944,-60.025000
3664243,-8.164167,-70.353611
3664321,-6.660278,-69.873611
3664539,-4.085000,-63.141389
3664659,-4.882778,-66.895833
3664956,-8.752222,-67.397778
3664980,2.819722,-60.673333
3665199,-9.913333,-63.040833
3665202,-9.166667,-60.633333
3924679,-12.740556,-60.145833
3924908,-11.672500,-61.193611
3925212,-11.438611,-61.447222
3571224,26.683333,-78.966667
3571592,24.900000,-76.200000
3571824,25.083333,-77.350000
3571913,26.550000,-77.050000
3572462,25.500000,-76.650000
3572906,24.700000,-77.766667
1252490,27.433333,89.416667
933077,-18.366667,21.850000
933099,-21.966111,27.917222
933186,-21.283333,25.366667
933366,-19.983333,23.416667
933521,-25.216667,25.666667
933677,-17.816667,25.150000
933726,-24.000000,21.750000
933773,-24.646389,25.911944
933778,-21.166667,27.516667
625144,53.900000,27.566667
627904,53.681389,23.814722
627907,52.441667,30.983333
629634,52.100000,23.700000
3581164,17.916667,-87.950000
3581194,17.156111,-89.071389
3581398,16.100000,-88.800000
3581514,18.066667,-88.550000
3582228,16.966667,-88.216667
3582305,18.383333,-88.383333
3582672,17.250000,-88.766667
3582677,17.483333,-88.183333
5881791,49.057977,-122.252570
5884083,48.550093,-71.649100
5884588,48.566882,-78.116236
5887048,50.449793,-119.202352
5887531,50.716458,-121.285900
5892532,51.166743,-115.568788
5905616,54.266845,-110.735053
5907896,49.846921,-99.953061
5909294,44.583412,-75.682639
5909403,45.316781,-72.649123
5911745,54.233104,-125.753301
5913490,51.050112,-114.085285
5914132,50.016339,-125.244588
5918118,49.299838,-117.668936
5920288,46.235250,-63.126712
5921091,55.699881,-121.636273
5921357,49.174682,-121.944269
5924351,70.469161,-68.591427
5924618,51.183409,-114.468709
5927969,48.966707,-57.948402
5928063,46.226520,-63.218091
5928065,45.033393,-74.732580
5930890,49.682941,-124.986133
5931800,49.499912,-115.768789
5932311,49.099871,-116.502113
5935341,51.149409,-100.050228
5935804,55.766603,-120.236160
5937252,49.166706,-57.431632
5939236,44.616850,-65.765550
5942547,53.216818,-114.985437
5943865,48.782931,-123.702660
5946768,53.550136,-113.468712
5946820,53.583445,-116.435593
5947866,46.383363,-82.633152
5949568,49.133369,-102.984218
5951036,56.066754,-118.386059
5951224,55.733385,-117.202619
5954718,54.768237,-101.864974
5955826,48.599876,-93.400298
5955898,67.438626,-134.885431
5957776,45.945415,-66.665582
5961417,50.633617,-96.990656
5961560,68.626023,-95.878358
5964304,53.883350,-119.135848
5964347,55.166673,-118.802708
5964401,49.033093,-118.435597
5966689,44.983450,-64.898790
5969025,60.752157,-137.510823
5969785,43.233408,-79.949640
5970234,51.633432,-111.901806
5973108,49.683513,-83.666537
5975004,58.516875,-117.136053
5975034,55.433397,-116.485802
5976783,49.382993,-121.441441
5978133,52.850034,-102.384249
5983607,68.349864,-133.721814
5983720,63.750593,-68.514490
5989045,50.666477,-120.319198
5989403,49.416936,-82.433078
5990579,49.883074,-119.485675
5992059,49.683247,-115.985502
5992154,51.466811,-109.168183
5992500,44.229764,-76.480980
5992836,48.150168,-80.033009
5992996,43.450096,-80.482987
5994339,67.827432,-115.096493
6050066,55.100129,-105.284224
6050194,48.800186,-79.199638
6050416,47.433371,-72.782405
6051264,49.050179,-76.982733
6053154,49.699993,-112.818558
6058025,53.283462,-110.001572
6058560,42.983389,-81.233042
6065262,46.383410,-75.966047
6065867,48.750099,-86.433218
6067747,49.750182,-77.632766
6071421,54.133479,-108.434706
6071618,50.050060,-110.668343
6072350,50.112249,-120.794205
6076211,46.115943,-64.801862
6077243,45.516779,-73.649179
6078112,50.400053,-105.534447
6085772,49.166337,-123.936013
6087844,49.206776,-122.910919
6089245,65.282011,-126.832902
6089404,52.783437,-108.284653
6089426,46.316802,-79.466328
6094578,43.900120,-78.849569
6094817,45.420941,-75.690286
6095645,44.566790,-80.933024
6096551,66.145114,-65.712515
6098747,45.350098,-80.032964
6100069,56.250097,-117.285986
6100832,45.816814,-77.116155
6101141,49.499765,-119.585692
6101607,45.900117,-77.332773
6101645,44.300121,-78.316233
6104841,49.483280,-113.951949
6111529,49.972818,-98.292630
6111632,49.241325,-124.802800
6111867,45.616845,-61.348534
6112608,49.849615,-124.536116
6113335,53.200082,-105.767719
6113365,53.916603,-122.753015
6113406,54.316140,-130.320121
6115187,52.999882,-122.502894
6116548,62.817321,-92.083242
6118158,52.266817,-113.801997
6119109,50.450080,-104.617798
6121621,50.983167,-118.202300
6122078,45.666775,-72.149100
6122707,50.030811,-100.240285
6125653,48.516795,-72.232444
6126749,52.366826,-114.918802
6128577,48.239852,-79.028778
6138517,45.259350,-66.037745
6141190,42.966776,-82.383128
6141256,52.116786,-106.634522
6143367,49.466355,-123.769426
6144312,50.200112,-66.382082
6146143,45.400083,-71.899078
6149374,55.283437,-114.768959
6149996,54.780362,-127.174285
6156244,48.550012,-58.581802
6159244,46.395933,-63.787623
6160362,52.105801,-101.267585
6160603,50.283366,-107.801348
6162949,54.516340,-128.603453
6164499,53.825089,-101.254132
6165406,55.743504,-97.855790
6166142,48.400096,-89.316826
6166739,48.466864,-81.333124
6166987,52.850022,-104.050956
6167865,43.700114,-79.416304
6169141,46.350061,-72.549119
6173331,49.249657,-123.119340
6173801,53.366856,-110.851657
6174041,48.432936,-123.369300
6176821,45.350081,-72.515816
6176823,43.466796,-80.516390
6180144,50.116396,-122.969456
6180285,54.150147,-115.685484
6180550,60.716115,-135.053748
6182212,52.141528,-122.144505
6182958,44.983450,-64.132038
6182959,45.566778,-71.999089
6182962,42.300084,-83.016543
6183235,49.884399,-97.147045
6185217,43.833452,-66.115569
6185377,62.455995,-114.352546
6185607,51.216703,-102.467656
6324729,44.651986,-63.596849
6325494,46.812279,-71.214538
204953,-6.416667,20.800000
212730,0.516667,25.200000
216281,-1.679167,29.222778
216404,4.283333,21.016667
217831,-2.508333,28.860833
922704,-11.666667,27.466667
922773,-10.716667,25.472500
2314302,-4.329722,15.315000
2315417,-1.950000,18.266667
236524,4.950000,23.916667
236901,8.066667,22.400000
237379,8.409167,20.653056
239899,6.533333,21.983333
240210,10.283333,22.783333
240498,4.733333,22.816667
240604,5.761944,20.667222
2387495,4.933333,15.866667
2387546,6.316667,16.383333
2387890,6.500000,18.283333
2387926,5.950000,15.600000
2388036,6.483333,17.450000
2389086,4.266667,15.783333
2389691,7.300000,18.300000
2389853,4.366667,18.583333
2255285,-3.685833,13.345833
2255542,-0.486944,15.908056
2255564,1.613611,16.051667
2256895,-2.950556,12.726111
2257879,0.006944,15.633333
2258261,-4.199722,12.673889
2259383,-4.165556,13.292778
2259655,1.638056,18.066667
2259947,-1.876389,15.864444
2260009,-0.872500,14.820556
2260401,-2.544722,14.753333
2260535,-4.259167,15.284722
2657896,47.366667,8.550000
2658576,46.233333,7.350000
2659811,47.050476,8.306351
2659836,46.010078,8.960037
2660646,46.202216,6.145692
2661552,46.948094,7.447443
2661604,47.566667,7.600000
2661698,46.150000,8.766667
2661836,45.983333,8.850000
2279172,7.429167,-6.043056
2279755,6.816667,-5.283333
2280376,8.283333,-7.683333
2280589,10.486944,-6.409722
2281120,4.416667,-7.350000
2281951,4.950000,-6.083333
2283016,9.510000,-7.569167
2284589,8.058611,-6.189722
2284647,7.405278,-7.547500
2285449,5.852778,-5.688333
2286304,9.450000,-5.633333
2287298,8.133333,-5.100000
2287958,6.540278,-7.485833
2288829,6.133333,-5.933333
2289049,9.600000,-5.200000
2289887,5.839722,-5.360000
2289983,6.650000,-4.700000
2290462,7.262778,-8.159722
2290486,6.874722,-6.451944
2290836,9.521667,-6.486944
2290849,9.266667,-3.000000
2290956,7.683333,-5.033056
2291113,6.648611,-4.199167
2291136,8.033333,-2.800000
2293507,5.467500,-3.214444
2293538,5.341111,-4.028056
2293549,6.729722,-3.496389
2596934,7.961111,-6.673056
3868121,-33.008056,-71.519722
3868326,-38.216667,-72.333333
3868626,-33.047778,-71.601111
3868633,-28.570833,-70.758056
3868707,-39.814223,-73.245893
3869716,-22.083333,-70.200000
3870011,-38.733333,-72.600000
3870243,-25.400000,-70.483333
3870294,-35.433333,-71.666667
3871336,-33.450000,-70.666667
3874787,-53.150000,-70.916667
3874930,-41.316667,-72.983333
3874960,-41.471667,-72.936944
3877918,-30.598333,-71.200278
3877949,-40.566667,-73.150000
3882428,-37.466667,-72.350000
3884373,-29.907778,-71.254167
3887127,-20.216667,-70.166667
3893629,-29.953333,-71.343611
3893656,-27.366667,-70.333333
3893894,-36.833333,-73.050000
3894426,-45.575240,-72.066193
3895088,-36.600000,-72.116667
3896218,-42.472097,-73.773193
3897347,-22.466667,-68.933333
3899361,-18.483333,-70.333333
3899539,-23.650000,-70.400000
3899695,-41.869722,-73.820278
2220957,3.866667,11.516667
2221030,10.342778,15.240556
2221504,4.078611,9.368056
2223763,4.953333,9.932500
2224827,7.316667,13.583333
2228373,10.595556,14.324722
2228675,5.766667,9.283333
2229411,4.012778,9.220278
2229761,2.950000,9.916667
2230599,10.109167,14.450833
2231320,9.300000,13.400000
2231506,5.716667,10.916667
2232283,2.900000,11.150000
2232444,5.450000,10.066667
2232593,4.050278,9.700000
2234663,4.433333,14.366667
2234974,5.933333,10.166667
2235029,5.883333,10.016667
2235189,5.466667,10.416667
1279945,39.766667,98.566667
1280849,39.454722,75.979722
1280957,39.816667,98.300000
1281019,37.099722,79.926944
1529102,43.800000,87.583333
1529363,41.727778,82.936389
1529376,41.759722,86.146944
1529484,42.800000,93.450000
1529651,47.866667,88.116667
1529660,41.123056,80.264444
1783621,27.686667,106.907222
1784310,24.516667,103.766667
1784658,34.757778,113.648611
1784841,27.316667,103.716667
1784990,21.200000,110.383333
